,Id,Model,EHI,Extractiveness Factor (EF),Positive Hallucination (PH),Over Focus (OF),Negative Hallucination (NH),Lost Focus (LF),Entity F1 Score
61,business-38878091,google/pegasus-xsum,0.5703632448561154,0.08333333333333333,0.4,0.2,0,0,0.4
62,business-38878091,t5-large,0.4781656044340462,0.075,0.2222222222222222,0.38461538461538464,0,0,0.2222222222222222
63,business-38878091,gpt-3.5-turbo,0.3659854965483467,0.061224489795918366,0.1111111111111111,0.6041666666666666,0.11764705882352941,0,0.1111111111111111
64,business-38878091,RefSum,0.7426253917426212,0.09090909090909091,1,0.03125,0,0,1
65,business-39841164,facebook/bart-large-cnn,0.4207265211199362,0.046875,0.25,0.11666666666666667,0,0.5,0.25
66,business-39841164,google/pegasus-xsum,0.4754032439446926,0.047619047619047616,0.5714285714285714,0.05084745762711865,0,0.6666666666666666,0.5714285714285715
67,business-39841164,t5-large,0.29248750686135844,0,0,0.13333333333333333,0,0.75,0
68,business-39841164,gpt-3.5-turbo,0.4547807558616435,0.08333333333333333,0.25,0.2647058823529412,0.16666666666666666,0.08333333333333333,0.25
69,business-39841164,RefSum,0.7484993949110297,0.140625,1,0.05,0,0,1
70,business-40375970,facebook/bart-large-cnn,0.4076650533377873,0,0,0.23076923076923078,0.14285714285714285,0,0
71,business-40375970,google/pegasus-xsum,0.6124083136589941,0,0.5,0.0425531914893617,0,0,0.5
